shipment_id,order_id,shipment_date,delivery_date,carrier,shipment_status
S001061,O001093,2023-12-25 12:39:42.093375206,2023-12-30 12:39:42.093375206,UPS,CANCELLED
S001062,O001469,2023-08-05 21:41:52.634760380,2023-08-09 21:41:52.634760380,UPS,DELIVERED
S001063,O001322,2024-05-11 07:51:51.483868122,2024-05-18 07:51:51.483868122,FEDEX,DELIVERED
S001064,O001498,2023-03-23 05:05:25.580877781,,DHL,IN_TRANSIT
S001065,O001184,2024-10-04 06:06:33.832496881,2024-10-14 06:06:33.832496881,FEDEX,DELIVERED
S001066,O000898,2023-12-18 09:05:05.271530390,2023-12-24 09:05:05.271530390,FEDEX,DELIVERED
S001067,O001032,2024-02-23 03:42:13.058724165,2024-02-29 03:42:13.058724165,UPS,DELIVERED
S001068,O000822,2024-03-30 03:42:43.024354458,2024-03-31 03:42:43.024354458,DHL,DELIVERED
S001069,O000088,2023-02-13 13:37:46.111417294,2023-02-15 13:37:46.111417294,UPS,CANCELLED
S001070,O001165,2024-07-06 14:28:40.933004856,2024-07-08 14:28:40.933004856,UPS,CANCELLED
S001071,O000525,2024-11-21 12:54:04.628318548,2024-11-24 12:54:04.628318548,UPS,DELIVERED
S001072,O000826,2024-01-15 12:47:15.077621222,2024-01-21 12:47:15.077621222,UPS,CANCELLED
S001073,O000575,2023-10-13 08:01:11.215750933,2023-10-22 08:01:11.215750933,DHL,DELIVERED
S001074,O001367,2024-07-26 21:37:23.858233690,2024-07-31 21:37:23.858233690,UPS,IN_TRANSIT
S001075,O000687,2024-06-09 20:35:01.791366100,2024-06-19 20:35:01.791366100,UPS,DELIVERED
S001076,O000975,2024-04-20 05:05:45.428221226,2024-04-23 05:05:45.428221226,DHL,IN_TRANSIT
S001077,O001240,2024-12-05 16:57:25.040963888,2024-12-08 16:57:25.040963888,FEDEX,DELIVERED
S001078,O000506,2024-02-29 16:41:16.339183569,2024-03-05 16:41:16.339183569,UPS,DELIVERED
S001079,O000074,2023-07-01 07:32:34.920526266,2023-07-02 07:32:34.920526266,FEDEX,CANCELLED
S001080,O000806,2023-01-19 01:54:04.175181389,2023-01-23 01:54:04.175181389,UPS,DELIVERED
S001081,O000581,2023-11-28 00:39:17.148704767,2023-12-07 00:39:17.148704767,UPS,CANCELLED
S001082,O001093,2024-04-21 04:42:31.397939205,2024-04-29 04:42:31.397939205,DHL,DELIVERED
S001083,O000223,2023-05-06 15:52:39.743094683,2023-05-10 15:52:39.743094683,DHL,DELIVERED
S001084,O000897,2023-01-19 19:22:50.485302210,,FEDEX,IN_TRANSIT
S001085,O000386,2024-10-25 15:14:50.122896671,2024-10-29 15:14:50.122896671,UPS,DELIVERED
S001086,O001309,2023-08-09 10:07:08.168478966,2023-08-16 10:07:08.168478966,DHL,DELIVERED
S001087,O000122,2023-12-07 05:11:09.929445267,2023-12-09 05:11:09.929445267,UPS,DELIVERED
S001088,O000733,2023-03-08 11:33:44.825956821,2023-03-09 11:33:44.825956821,UPS,DELIVERED
S001089,O001465,2023-10-06 13:51:54.395143509,2023-10-09 13:51:54.395143509,FEDEX,DELIVERED
S001090,O000823,2023-11-06 08:30:29.766663313,2023-11-11 08:30:29.766663313,UPS,DELIVERED
S001091,O000457,2024-10-21 00:05:03.438629150,2024-10-29 00:05:03.438629150,DHL,DELIVERED
S001092,O000164,2024-09-23 18:48:54.076597452,2024-10-02 18:48:54.076597452,FEDEX,DELIVERED
S001093,O001287,2023-05-18 23:18:56.749502182,2023-05-19 23:18:56.749502182,DHL,CANCELLED
S001094,O000092,2024-02-10 22:12:36.760258436,2024-02-14 22:12:36.760258436,FEDEX,DELIVERED
S001095,O000336,2024-06-17 19:27:41.501906395,2024-06-24 19:27:41.501906395,FEDEX,DELIVERED
S001096,O000586,2023-08-02 01:13:18.900885344,2023-08-06 01:13:18.900885344,UPS,DELIVERED
S001097,O000935,2023-10-15 22:27:57.152858019,2023-10-17 22:27:57.152858019,FEDEX,DELIVERED
S001098,O000314,2024-12-19 23:07:12.589986801,,FEDEX,DELIVERED
S001099,O000602,2024-07-08 14:30:25.265011549,2024-07-09 14:30:25.265011549,UPS,DELIVERED
S001100,O000994,2023-11-16 03:23:40.917033672,2023-11-19 03:23:40.917033672,FEDEX,IN_TRANSIT
S001101,O000910,2024-01-25 21:06:41.205244541,2024-02-02 21:06:41.205244541,FEDEX,IN_TRANSIT
S001102,O001490,2024-04-01 19:42:24.679185152,2024-04-05 19:42:24.679185152,DHL,DELIVERED
S001103,O001425,2023-12-31 03:41:11.484235287,2024-01-06 03:41:11.484235287,DHL,DELIVERED
S001104,O000561,2023-10-28 11:34:58.665274143,2023-11-03 11:34:58.665274143,UPS,DELIVERED
S001105,O000485,2023-09-20 07:48:24.919192314,,FEDEX,DELIVERED
S001106,O000656,2023-05-04 08:33:29.629208565,2023-05-06 08:33:29.629208565,UPS,IN_TRANSIT
S001107,O000627,2024-12-11 17:50:31.709946632,,UPS,IN_TRANSIT
S001108,O001301,2023-03-08 17:33:02.081717014,2023-03-09 17:33:02.081717014,UPS,DELIVERED
S001109,O000066,2024-03-14 17:54:44.322763681,2024-03-21 17:54:44.322763681,DHL,IN_TRANSIT
S001110,O000201,2024-12-01 12:14:05.387809038,2024-12-02 12:14:05.387809038,UPS,IN_TRANSIT
S001111,O000468,2023-10-01 16:48:06.951417208,2023-10-10 16:48:06.951417208,FEDEX,DELIVERED
S001112,O000434,2023-07-04 06:25:19.369014740,2023-07-12 06:25:19.369014740,DHL,DELIVERED
S001113,O000138,2024-11-28 12:45:45.382642508,2024-12-01 12:45:45.382642508,DHL,IN_TRANSIT
S001114,O001016,2024-08-08 06:28:23.198075056,2024-08-10 06:28:23.198075056,DHL,DELIVERED
S001115,O001076,2024-04-23 04:02:19.030471087,2024-04-27 04:02:19.030471087,FEDEX,IN_TRANSIT
S001116,O001476,2024-03-22 18:02:14.068486452,,UPS,DELIVERED
S001117,O001182,2023-09-20 21:24:34.766415834,2023-09-26 21:24:34.766415834,UPS,DELIVERED
S001118,O000802,2024-04-13 03:54:50.777396679,2024-04-15 03:54:50.777396679,DHL,DELIVERED
S001119,O000862,2024-06-13 06:26:43.495468378,2024-06-15 06:26:43.495468378,DHL,DELIVERED
S001120,O001230,2023-01-24 03:55:36.153348684,2023-02-03 03:55:36.153348684,UPS,DELIVERED
S001121,O001366,2023-03-27 21:55:46.282501698,2023-04-03 21:55:46.282501698,FEDEX,IN_TRANSIT
S001122,O001340,2023-08-19 00:44:04.500981569,,DHL,IN_TRANSIT
S001123,O000136,2023-08-24 21:12:35.513638735,2023-09-01 21:12:35.513638735,DHL,CANCELLED
S001124,O001099,2024-10-19 09:02:21.019438267,2024-10-29 09:02:21.019438267,FEDEX,DELIVERED
S001125,O000449,2024-05-14 16:32:04.516262054,2024-05-24 16:32:04.516262054,DHL,DELIVERED
S001126,O000069,2023-09-30 15:47:54.676842928,,FEDEX,DELIVERED
S001127,O000953,2024-08-13 17:13:18.174403667,2024-08-17 17:13:18.174403667,UPS,DELIVERED
S001128,O000813,2023-08-24 22:22:26.933421135,2023-08-28 22:22:26.933421135,UPS,DELIVERED
S001129,O001226,2024-12-24 06:02:51.889589787,2025-01-02 06:02:51.889589787,DHL,DELIVERED
S001130,O001015,2024-07-24 13:58:44.541650534,2024-07-27 13:58:44.541650534,UPS,DELIVERED
S001131,O001191,2024-08-13 02:59:35.856202602,2024-08-20 02:59:35.856202602,FEDEX,DELIVERED
S001132,O001145,2023-07-10 12:14:20.028074026,2023-07-13 12:14:20.028074026,DHL,DELIVERED
S001133,O000097,2023-04-16 20:59:33.404572010,2023-04-20 20:59:33.404572010,FEDEX,DELIVERED
S001134,O000377,2023-10-12 08:43:26.792450666,2023-10-21 08:43:26.792450666,UPS,IN_TRANSIT
S001135,O001077,2023-09-01 23:48:37.254858731,2023-09-11 23:48:37.254858731,UPS,IN_TRANSIT
S001136,O000009,2024-07-15 23:27:32.739573717,2024-07-20 23:27:32.739573717,UPS,DELIVERED
S001137,O001005,2023-05-08 05:31:40.290742636,2023-05-12 05:31:40.290742636,DHL,IN_TRANSIT
S001138,O000331,2024-01-21 01:12:33.530911922,,FEDEX,DELIVERED
S001139,O000251,2024-04-03 13:56:47.806368351,2024-04-12 13:56:47.806368351,DHL,DELIVERED
S001140,O000360,2023-10-09 04:05:57.525357961,2023-10-10 04:05:57.525357961,UPS,DELIVERED
S001141,O000349,2023-05-27 10:38:24.438756704,2023-06-02 10:38:24.438756704,UPS,IN_TRANSIT
S001142,O000124,2024-10-15 20:04:56.403452158,2024-10-19 20:04:56.403452158,DHL,DELIVERED
S001143,O000634,2023-04-12 08:28:39.363417387,2023-04-14 08:28:39.363417387,FEDEX,DELIVERED
S001144,O000199,2023-08-10 18:39:09.475984097,2023-08-16 18:39:09.475984097,UPS,DELIVERED
S001145,O000829,2024-07-06 07:03:37.748800039,2024-07-13 07:03:37.748800039,FEDEX,DELIVERED
S001146,O001435,2024-03-17 21:03:28.839838982,2024-03-26 21:03:28.839838982,UPS,DELIVERED
S001147,O001404,2024-06-17 08:54:36.079319954,2024-06-21 08:54:36.079319954,DHL,IN_TRANSIT
S001148,O000918,2024-08-13 09:35:28.937171459,2024-08-16 09:35:28.937171459,UPS,IN_TRANSIT
S001149,O001119,2024-10-15 15:17:00.198468447,2024-10-20 15:17:00.198468447,DHL,CANCELLED
S001150,O000030,2023-08-11 07:58:44.651629448,2023-08-18 07:58:44.651629448,DHL,IN_TRANSIT
S001151,O001116,2023-12-13 05:49:35.069735050,2023-12-22 05:49:35.069735050,DHL,DELIVERED
S001152,O000596,2024-05-17 11:11:37.378976822,,UPS,DELIVERED
S001153,O001039,2024-08-03 03:56:38.507736921,,FEDEX,DELIVERED
S001154,O000655,2024-02-26 19:20:58.932255983,,FEDEX,DELIVERED
S001155,O000821,2024-01-11 00:52:05.080081940,2024-01-19 00:52:05.080081940,UPS,DELIVERED
S001156,O000460,2024-05-19 23:41:50.347136259,2024-05-26 23:41:50.347136259,DHL,IN_TRANSIT
S001157,O000023,2023-10-06 21:08:52.516175984,2023-10-07 21:08:52.516175984,FEDEX,DELIVERED
S001158,O000326,2024-10-14 09:41:57.367756844,2024-10-15 09:41:57.367756844,FEDEX,IN_TRANSIT
S001159,O000877,2023-06-04 22:04:32.701112986,2023-06-13 22:04:32.701112986,UPS,DELIVERED
S001160,O001111,2024-10-07 07:45:13.532351494,2024-10-11 07:45:13.532351494,DHL,DELIVERED
S001161,O001217,2024-04-14 20:09:52.488086939,2024-04-24 20:09:52.488086939,FEDEX,DELIVERED
S001162,O000685,2024-03-14 11:32:10.031585931,2024-03-15 11:32:10.031585931,UPS,DELIVERED
S001163,O000263,2023-12-10 01:36:33.147435427,2023-12-17 01:36:33.147435427,UPS,DELIVERED
S001164,O001453,2023-04-23 23:09:02.404798031,2023-05-03 23:09:02.404798031,DHL,DELIVERED
S001165,O000807,2024-09-23 09:38:46.101434469,2024-09-28 09:38:46.101434469,UPS,DELIVERED
S001166,O001384,2023-02-08 08:23:41.824186325,2023-02-13 08:23:41.824186325,DHL,DELIVERED
S001167,O000433,2023-07-17 01:47:54.545722961,2023-07-27 01:47:54.545722961,FEDEX,IN_TRANSIT
S001168,O000560,2023-03-22 02:03:43.944977522,2023-03-29 02:03:43.944977522,UPS,DELIVERED
S001169,O000508,2023-03-19 23:45:16.792228937,2023-03-21 23:45:16.792228937,FEDEX,IN_TRANSIT
S001170,O000049,2023-10-13 00:12:24.646847486,,DHL,DELIVERED
S001171,O000168,2023-04-28 02:39:29.339086056,2023-05-01 02:39:29.339086056,DHL,DELIVERED
S001172,O000441,2024-02-29 09:52:44.298046112,2024-03-09 09:52:44.298046112,DHL,IN_TRANSIT
S001173,O000594,2024-04-02 19:49:28.640959740,2024-04-12 19:49:28.640959740,UPS,IN_TRANSIT
S001174,O000228,2024-10-05 22:16:55.575652599,2024-10-14 22:16:55.575652599,UPS,IN_TRANSIT
S001175,O000214,2023-08-07 18:10:55.462731838,2023-08-09 18:10:55.462731838,UPS,DELIVERED
S001176,O000880,2023-08-14 16:48:18.998075008,2023-08-15 16:48:18.998075008,FEDEX,DELIVERED
S001177,O001178,2023-06-29 20:22:48.211889505,2023-07-04 20:22:48.211889505,FEDEX,DELIVERED
S001178,O000608,2024-07-24 17:19:01.256849051,2024-08-01 17:19:01.256849051,UPS,DELIVERED
S001179,O001431,2023-11-09 11:36:45.377526522,2023-11-12 11:36:45.377526522,FEDEX,CANCELLED
S001180,O000750,2024-02-08 06:26:01.226168394,,DHL,DELIVERED
S001181,O001042,2023-10-01 11:17:55.671066523,2023-10-11 11:17:55.671066523,UPS,DELIVERED
S001182,O000467,2023-04-25 11:21:45.087739468,2023-04-29 11:21:45.087739468,DHL,DELIVERED
S001183,O000344,2023-03-16 20:19:13.794760704,2023-03-25 20:19:13.794760704,DHL,IN_TRANSIT
S001184,O000324,2024-09-25 20:09:04.067943335,2024-10-05 20:09:04.067943335,DHL,DELIVERED
S001185,O001270,2023-07-13 19:14:20.625530243,2023-07-15 19:14:20.625530243,FEDEX,CANCELLED
S001186,O001084,2024-11-18 09:10:51.313636303,2024-11-19 09:10:51.313636303,DHL,DELIVERED
S001187,O000862,2024-11-22 12:34:51.928409100,2024-12-02 12:34:51.928409100,FEDEX,IN_TRANSIT
S001188,O001073,2023-12-16 14:42:20.454012871,2023-12-25 14:42:20.454012871,DHL,DELIVERED
S001189,O000678,2024-11-30 18:27:56.624030590,2024-12-02 18:27:56.624030590,UPS,IN_TRANSIT
S001190,O000680,2023-01-21 19:05:45.710073709,2023-01-25 19:05:45.710073709,DHL,DELIVERED
S001191,O001277,2023-03-08 21:43:05.365702629,2023-03-18 21:43:05.365702629,DHL,IN_TRANSIT
S001192,O000848,2023-06-27 14:47:08.133693695,2023-07-01 14:47:08.133693695,UPS,DELIVERED
S001193,O001407,2023-06-02 17:04:06.228490591,2023-06-06 17:04:06.228490591,FEDEX,DELIVERED
S001194,O001333,2023-07-04 10:12:54.174966097,2023-07-10 10:12:54.174966097,UPS,DELIVERED
S001195,O000576,2023-11-27 04:11:48.009466171,2023-12-06 04:11:48.009466171,DHL,IN_TRANSIT
S001196,O000545,2023-02-15 22:22:55.597285509,2023-02-23 22:22:55.597285509,DHL,DELIVERED
S001197,O000058,2024-02-10 10:24:09.829422235,2024-02-20 10:24:09.829422235,FEDEX,DELIVERED
S001198,O000064,2023-08-14 21:38:16.884073257,2023-08-22 21:38:16.884073257,DHL,DELIVERED
S001199,O000899,2023-02-22 05:30:45.947454929,2023-03-01 05:30:45.947454929,DHL,DELIVERED
S001200,O000125,2024-07-03 20:13:35.008422852,2024-07-07 20:13:35.008422852,FEDEX,DELIVERED
