order_item_id,order_id,product_id,quantity,unit_price
OI0002746,O001420,P00233,2,616.92
OI0002747,O001253,P00869,1,336.69
OI0002748,O000368,P00804,0,950.35
OI0002749,O000058,P00768,1,643.76
OI0002750,O001305,P00579,3,378.87
OI0002751,O000557,P00762,1,1074.13
OI0002752,O001126,P00077,1,291.93
OI0002753,O000048,P00489,3,951.86
OI0002754,O000562,P00926,1,648.64
OI0002755,O000593,P00087,3,482.15
OI0002756,O000812,P00764,1,1419.24
OI0002757,O000059,P00967,1,489.99
OI0002758,O000161,P00222,1,524.52
OI0002759,O000103,P00413,4,1306.6
OI0002760,O000846,P00584,1,197.92
OI0002761,O000412,P00202,1,166.56
OI0002762,O000786,P00929,2,427.65
OI0002763,O000183,P00571,3,889.5
OI0002764,O000417,P00276,1,579.53
OI0002765,O001140,P00221,2,914.79
OI0002766,O000399,P00157,2,243.83
OI0002767,O000957,P00181,2,395.87
OI0002768,O000779,P00725,1,849.92
OI0002769,O000655,P00129,1,329.64
OI0002770,O000437,P00243,1,637.09
OI0002771,O000318,P00930,2,861.11
OI0002772,O000606,P00172,1,1460.61
OI0002773,O001274,P00503,2,124.43
OI0002774,O000911,P00480,1,693.32
OI0002775,O001471,P00877,1,597.43
OI0002776,O000497,P00270,2,1237.24
OI0002777,O001367,P00421,3,1350.94
OI0002778,O000427,P00163,2,1360.98
OI0002779,O000818,P00955,1,565.83
OI0002780,O001023,P00024,1,460.46
OI0002781,O000240,P00497,2,676.46
OI0002782,O001083,P00193,1,519.26
OI0002783,O000797,P00878,2,1079.68
OI0002784,O000203,P00390,1,324.29
OI0002785,O001490,P00497,3,989.73
OI0002786,O001320,P00964,4,1390.85
OI0002787,O000287,P00806,0,423.47
OI0002788,O000073,P00129,2,1016.95
OI0002789,O000726,P00553,0,219.62
OI0002790,O000337,P00543,1,186.47
OI0002791,O001342,P00036,1,177.89
OI0002792,O000203,P00457,2,212.1
OI0002793,O000231,P00361,1,328.17
OI0002794,O000904,P00765,3,846.43
OI0002795,O001081,P00950,1,1151.64
OI0002796,O000644,P00877,1,194.65
OI0002797,O001444,P00215,1,1305.67
OI0002798,O000915,P00287,2,1264.86
OI0002799,O000280,P00768,1,1092.45
OI0002800,O000809,P00925,1,641.82
OI0002801,O001329,P00369,1,7.33
OI0002802,O000466,P00469,1,1103.47
OI0002803,O000737,P00899,1,1319.08
OI0002804,O001198,P00186,1,506.25
OI0002805,O000804,P00474,1,1078.39
OI0002806,O000266,P00061,1,97.76
OI0002807,O000247,P00262,1,1065.69
OI0002808,O000078,P00788,2,107.12
OI0002809,O000854,P00111,1,882.84
OI0002810,O000253,P00829,1,898.34
OI0002811,O000475,P00942,3,456.72
OI0002812,O000176,P00141,2,123.29
OI0002813,O001445,P00745,4,1424.26
OI0002814,O000971,P00535,1,805.69
OI0002815,O001485,P00079,3,871.74
OI0002816,O000254,P00494,2,924.46
OI0002817,O000903,P00031,3,1337.12
OI0002818,O000107,P00516,4,95.08
OI0002819,O001195,P00509,0,1340.47
OI0002820,O000058,P00971,1,363.32
OI0002821,O001361,P00630,2,121.54
OI0002822,O001366,P00066,1,987.61
OI0002823,O000942,P00510,3,1465.58
OI0002824,O001314,P00912,0,90.58
OI0002825,O000084,P00371,3,642.05
OI0002826,O001141,P00287,1,797.03
OI0002827,O000712,P00176,1,381.92
OI0002828,O001243,P00123,4,1474.39
OI0002829,O000901,P00231,1,963.24
OI0002830,O001126,P00555,1,1267.3
OI0002831,O000657,P00004,1,626.59
OI0002832,O000456,P00702,3,534.16
OI0002833,O000659,P00816,2,831.97
OI0002834,O000773,P00412,3,655.74
OI0002835,O000791,P00250,1,1073.85
OI0002836,O000851,P00656,1,402.4
OI0002837,O000526,P00487,0,677.14
OI0002838,O000266,P00345,1,1343.22
OI0002839,O001311,P00894,1,1135.38
OI0002840,O000141,P00333,2,256.26
OI0002841,O000895,P00453,1,1330.86
OI0002842,O000406,P00158,1,885.58
OI0002843,O000293,P00577,1,1020.53
OI0002844,O001055,P00837,1,444.91
OI0002845,O001195,P00270,1,665.11
OI0002846,O000355,P00587,1,1211.18
OI0002847,O000205,P00418,0,499.36
OI0002848,O000994,P00440,3,251.77
OI0002849,O000291,P00029,1,570.57
OI0002850,O000111,P00978,3,108.48
OI0002851,O001092,P00335,1,1078.2
OI0002852,O000373,P00238,2,225.88
OI0002853,O000196,P00153,1,431.26
OI0002854,O000126,P00606,2,1322.22
OI0002855,O000262,P00749,1,813.04
OI0002856,O000887,P00834,1,485.4
OI0002857,O000924,P00115,4,823.76
OI0002858,O000155,P00808,2,331.33
OI0002859,O000108,P00731,1,42.63
OI0002860,O001447,P00758,1,907.58
OI0002861,O000035,P00399,1,1072.62
OI0002862,O001068,P00032,2,1320.27
OI0002863,O000655,P00532,2,1158.97
OI0002864,O000723,P00053,0,1390.38
OI0002865,O000998,P00718,1,1479.0
OI0002866,O000416,P00731,1,1118.68
OI0002867,O001000,P00195,1,1302.55
OI0002868,O000285,P00305,1,1012.23
OI0002869,O001471,P00707,2,260.55
OI0002870,O000518,P00973,2,276.65
OI0002871,O000027,P00345,1,169.84
OI0002872,O000227,P00082,3,1414.75
OI0002873,O001449,P00001,1,1010.76
OI0002874,O001392,P00167,2,1185.92
OI0002875,O001334,P00317,4,500.08
OI0002876,O000848,P00183,1,693.33
OI0002877,O001129,P00965,1,64.47
OI0002878,O000018,P00898,1,1334.07
OI0002879,O001229,P00862,3,1280.24
OI0002880,O000043,P00273,1,1178.29
OI0002881,O000089,P00669,2,92.16
OI0002882,O000586,P00373,1,265.5
OI0002883,O000157,P00362,0,504.59
OI0002884,O001290,P00900,1,398.28
OI0002885,O000134,P00201,1,1258.5
OI0002886,O000464,P00192,3,296.28
OI0002887,O001156,P00341,3,800.53
OI0002888,O000741,P00299,1,859.21
OI0002889,O001058,P00506,0,640.39
OI0002890,O000083,P00588,1,364.83
OI0002891,O000929,P00140,2,1440.64
OI0002892,O001156,P00306,1,623.03
OI0002893,O001452,P00196,2,1092.33
OI0002894,O000866,P00061,0,280.15
OI0002895,O000204,P00988,2,1235.1
OI0002896,O001360,P00969,3,327.76
OI0002897,O000962,P00360,1,1014.58
OI0002898,O000497,P00307,3,762.21
OI0002899,O000442,P00480,3,224.1
OI0002900,O000828,P00333,2,42.3
OI0002901,O001282,P00866,1,1396.47
OI0002902,O001316,P00083,1,192.91
OI0002903,O001149,P00334,3,1058.9
OI0002904,O000871,P00517,2,980.76
OI0002905,O001199,P00731,3,515.87
OI0002906,O000869,P00924,2,282.15
OI0002907,O000080,P00766,1,271.6
OI0002908,O000812,P00474,4,880.07
OI0002909,O000915,P00394,1,822.65
OI0002910,O001329,P00600,4,1314.52
OI0002911,O001368,P00721,1,961.8
OI0002912,O000570,P00692,1,1229.82
OI0002913,O001115,P00720,1,53.46
OI0002914,O000862,P00785,4,1008.13
OI0002915,O000169,P00577,3,354.39
OI0002916,O001358,P00380,3,382.99
OI0002917,O001012,P00021,1,1082.26
OI0002918,O000236,P00950,0,1191.18
OI0002919,O000399,P00879,2,560.74
OI0002920,O000588,P00177,1,1186.16
OI0002921,O000821,P00363,3,668.4
OI0002922,O001013,P00022,3,1287.18
OI0002923,O000477,P00837,1,42.23
OI0002924,O000845,P00960,2,129.83
OI0002925,O000585,P00548,3,1165.65
OI0002926,O001112,P00250,4,938.01
OI0002927,O000615,P00661,2,840.74
OI0002928,O000606,P00952,3,922.9
OI0002929,O000961,P00073,1,1395.63
OI0002930,O000778,P00091,0,985.03
OI0002931,O001277,P00176,1,972.98
OI0002932,O000358,P00126,1,1140.41
OI0002933,O001082,P00204,1,1300.6
OI0002934,O001423,P00914,0,396.56
OI0002935,O000521,P00246,3,927.04
OI0002936,O000525,P00611,2,878.04
OI0002937,O001441,P00271,1,206.6
OI0002938,O000393,P00044,1,782.87
OI0002939,O001246,P00734,1,108.98
OI0002940,O001353,P00941,1,281.51
OI0002941,O001396,P00609,1,1369.88
OI0002942,O000153,P00548,3,183.27
OI0002943,O000893,P00168,2,870.48
OI0002944,O000984,P00435,2,488.6
OI0002945,O000480,P00030,1,835.19
OI0002946,O000583,P00794,1,356.29
OI0002947,O000857,P00597,1,669.35
OI0002948,O000020,P00357,2,1301.66
OI0002949,O000593,P00491,2,567.44
OI0002950,O000228,P00633,1,532.78
OI0002951,O001370,P00799,3,671.95
OI0002952,O000019,P00248,1,155.24
OI0002953,O000444,P00696,1,584.08
OI0002954,O000368,P00253,2,15.32
OI0002955,O000899,P00957,1,757.58
OI0002956,O000889,P00785,2,1272.67
OI0002957,O000726,P00721,1,830.35
OI0002958,O000147,P00866,1,913.55
OI0002959,O000430,P00382,1,50.69
OI0002960,O000848,P00536,1,1289.97
OI0002961,O001464,P00634,1,580.58
OI0002962,O000198,P00737,2,1462.4
OI0002963,O000997,P00900,1,185.1
OI0002964,O001311,P00905,1,1417.28
OI0002965,O000565,P00898,2,953.26
OI0002966,O000369,P00419,4,83.25
OI0002967,O001264,P00123,3,1457.69
OI0002968,O000802,P00294,4,25.74
OI0002969,O001311,P00685,2,1097.4
OI0002970,O000700,P00143,1,1334.85
OI0002971,O001419,P00938,2,267.84
OI0002972,O000996,P00899,1,518.32
OI0002973,O000518,P00511,1,844.04
OI0002974,O000775,P00927,1,1021.31
OI0002975,O000561,P00948,1,1308.45
OI0002976,O000060,P00681,2,1142.8
OI0002977,O000545,P00057,2,548.18
OI0002978,O001017,P00042,1,1233.47
OI0002979,O000303,P00821,4,1449.28
OI0002980,O001268,P00631,2,344.34
OI0002981,O001231,P00121,1,115.77
OI0002982,O001399,P00824,4,642.8
OI0002983,O000283,P00763,1,1322.69
OI0002984,O000478,P00343,3,229.69
OI0002985,O001046,P00332,1,1329.27
OI0002986,O000559,P00456,2,1488.36
OI0002987,O000349,P00437,4,85.73
OI0002988,O000670,P00341,1,745.41
OI0002989,O000258,P00341,0,496.68
OI0002990,O000655,P00416,0,593.55
OI0002991,O001071,P00849,1,680.19
OI0002992,O001051,P00182,3,1110.86
OI0002993,O001051,P00677,1,888.99
OI0002994,O001421,P00984,1,1442.0
OI0002995,O000145,P00264,3,502.48
OI0002996,O000587,P00210,1,814.55
OI0002997,O000522,P00523,3,1220.93
OI0002998,O001145,P00182,1,562.68
OI0002999,O000801,P00444,1,700.62
OI0003000,O001486,P00251,1,1029.04
OI0003001,O000382,P00138,4,1291.81
OI0003002,O000776,P00218,1,626.44
OI0003003,O000673,P00751,1,800.27
OI0003004,O001442,P00454,1,1462.81
OI0003005,O000327,P00883,2,68.49
OI0003006,O001415,P00849,1,675.1
OI0003007,O001321,P00087,2,955.79
OI0003008,O000630,P00810,1,17.6
OI0003009,O000084,P00293,1,897.2
OI0003010,O000146,P00092,1,89.02
OI0003011,O001195,P00208,1,1287.05
OI0003012,O001358,P00204,4,1211.59
OI0003013,O000424,P00186,0,53.22
OI0003014,O001333,P00085,3,77.96
OI0003015,O000661,P00827,1,1131.65
OI0003016,O000763,P00664,3,557.47
OI0003017,O000569,P00156,1,864.66
OI0003018,O000347,P00293,4,409.14
OI0003019,O001326,P00533,1,263.59
OI0003020,O000347,P00161,3,447.64
OI0003021,O000408,P00386,1,373.84
OI0003022,O000133,P00485,1,675.22
OI0003023,O000614,P00503,1,1121.28
OI0003024,O000988,P00851,3,833.42
OI0003025,O000106,P00156,1,915.72
OI0003026,O000171,P00143,2,707.77
OI0003027,O000640,P00769,1,490.48
OI0003028,O001274,P00619,4,219.55
OI0003029,O000262,P00284,2,535.08
OI0003030,O000494,P00562,1,999.47
OI0003031,O001268,P00035,1,1102.0
OI0003032,O001475,P00224,1,706.43
OI0003033,O000903,P00668,1,969.27
OI0003034,O000290,P00393,1,319.76
OI0003035,O001287,P00408,3,1290.8
OI0003036,O001338,P00703,3,1299.57
OI0003037,O000085,P00388,0,483.89
OI0003038,O001439,P00696,1,823.83
OI0003039,O001353,P00749,1,911.96
OI0003040,O000045,P00297,1,711.28
OI0003041,O000815,P00323,0,1367.16
OI0003042,O000333,P00816,2,1110.88
OI0003043,O000465,P00854,4,1010.4
OI0003044,O000200,P00488,1,782.54
OI0003045,O001225,P00570,1,131.85
OI0003046,O000329,P00039,1,166.19
OI0003047,O000240,P00505,4,452.02
OI0003048,O000798,P00503,0,321.23
OI0003049,O000702,P00753,2,1429.03
OI0003050,O000583,P00537,3,617.67
OI0003051,O000657,P00316,1,1315.53
OI0003052,O001383,P00496,2,1228.03
OI0003053,O000721,P00117,1,1219.79
OI0003054,O000360,P00342,3,327.48
OI0003055,O001402,P00882,1,673.75
OI0003056,O000385,P00240,4,480.34
OI0003057,O001489,P00687,4,1455.76
OI0003058,O001246,P00994,2,1315.73
OI0003059,O000799,P00445,1,378.64
OI0003060,O000365,P00852,3,473.71
OI0003061,O000072,P00740,1,795.72
OI0003062,O001264,P00997,1,421.52
OI0003063,O000504,P00487,0,1237.67
OI0003064,O001438,P00765,2,1229.75
OI0003065,O000127,P00411,3,1087.89
OI0003066,O001272,P00892,4,1035.52
OI0003067,O000482,P00623,2,823.22
OI0003068,O001336,P00753,2,523.93
OI0003069,O001468,P00736,3,1256.22
OI0003070,O000283,P00298,4,1288.95
OI0003071,O001026,P00052,1,79.02
OI0003072,O000074,P00733,1,600.94
OI0003073,O001088,P00304,1,44.81
OI0003074,O000773,P00288,2,1260.02
OI0003075,O000347,P00664,2,269.75
OI0003076,O000324,P00899,4,1012.43
OI0003077,O000239,P00118,4,539.28
OI0003078,O001421,P00923,1,1225.02
OI0003079,O000337,P00969,1,766.98
OI0003080,O000341,P00424,1,489.98
OI0003081,O001303,P00791,1,489.19
OI0003082,O001377,P00647,1,493.76
OI0003083,O000946,P00209,3,1183.93
OI0003084,O000892,P00127,1,1068.12
OI0003085,O001487,P00293,2,482.23
OI0003086,O000462,P00519,1,737.86
OI0003087,O001317,P00222,1,118.85
OI0003088,O000798,P00077,3,1242.11
OI0003089,O000733,P00338,3,402.6
OI0003090,O001431,P00863,1,1334.39
OI0003091,O000162,P00790,3,897.21
OI0003092,O000448,P00846,1,853.89
OI0003093,O001479,P00850,2,248.26
OI0003094,O000265,P00739,1,108.96
OI0003095,O001010,P00913,2,831.16
OI0003096,O000132,P00275,0,704.64
OI0003097,O000120,P00863,2,183.93
OI0003098,O001243,P00807,2,1254.2
OI0003099,O001441,P00117,1,628.77
OI0003100,O000672,P00292,4,394.38
OI0003101,O000505,P00271,0,1183.47
OI0003102,O001324,P00447,3,1370.03
OI0003103,O000109,P00157,1,462.41
OI0003104,O001262,P00572,2,1165.05
OI0003105,O000293,P00184,2,980.52
OI0003106,O000988,P00424,1,1484.64
OI0003107,O000828,P00656,1,309.97
OI0003108,O000187,P00673,1,1441.22
OI0003109,O001060,P00601,3,476.33
OI0003110,O000256,P00016,4,620.87
OI0003111,O001459,P00926,0,541.44
OI0003112,O001032,P00761,1,406.33
OI0003113,O000748,P00098,2,1041.37
OI0003114,O001202,P00962,1,885.77
OI0003115,O001266,P00616,4,462.01
OI0003116,O000041,P00300,0,202.66
OI0003117,O001381,P00747,1,479.48
OI0003118,O000757,P00422,2,574.94
OI0003119,O000113,P00307,1,574.08
OI0003120,O000768,P00956,2,539.1
OI0003121,O001190,P00274,1,77.84
OI0003122,O000854,P00261,1,698.73
OI0003123,O000078,P00239,2,1255.13
OI0003124,O000719,P00936,1,274.65
OI0003125,O000878,P00774,1,222.76
OI0003126,O001220,P00332,4,710.42
OI0003127,O000402,P00115,4,559.05
OI0003128,O000833,P00268,4,844.11
OI0003129,O000064,P00012,4,1420.88
OI0003130,O000652,P00073,1,1142.52
OI0003131,O000886,P00874,1,1032.15
OI0003132,O001449,P00406,0,626.83
OI0003133,O001066,P00817,3,434.6
OI0003134,O000373,P00178,3,812.69
OI0003135,O000306,P00976,2,1328.74
OI0003136,O000209,P00772,4,1315.73
OI0003137,O000467,P00946,2,671.04
OI0003138,O000932,P00259,1,373.1
OI0003139,O001328,P00400,1,341.89
OI0003140,O001416,P00270,1,55.81
OI0003141,O001177,P00832,1,1264.78
OI0003142,O000647,P00632,1,400.93
OI0003143,O000362,P00681,3,541.7
OI0003144,O001288,P00486,1,1214.78
OI0003145,O001240,P00580,2,184.44
OI0003146,O000721,P00059,1,694.54
OI0003147,O000716,P00642,4,187.9
OI0003148,O000543,P00887,3,665.56
OI0003149,O000194,P00266,4,75.47
OI0003150,O000652,P00075,1,778.85
OI0003151,O001051,P00999,1,1194.59
OI0003152,O001070,P00090,1,1016.06
OI0003153,O000647,P00505,1,766.21
OI0003154,O000954,P00357,1,1243.99
OI0003155,O001082,P00154,1,345.54
OI0003156,O001037,P00900,1,1247.04
OI0003157,O000949,P00218,4,418.16
OI0003158,O000961,P00486,1,546.92
OI0003159,O000049,P00540,4,197.0
OI0003160,O000803,P00130,1,157.12
OI0003161,O001118,P00066,1,1398.51
OI0003162,O000607,P00144,1,289.02
OI0003163,O001475,P00380,3,503.28
OI0003164,O001403,P00313,2,796.08
OI0003165,O000010,P00407,2,525.06
OI0003166,O000674,P00407,1,1305.85
OI0003167,O000726,P00973,0,1351.57
OI0003168,O000516,P00277,1,492.36
OI0003169,O000224,P00615,1,142.58
OI0003170,O001405,P00409,4,319.19
OI0003171,O001326,P00314,4,714.22
OI0003172,O000203,P00549,1,436.28
OI0003173,O000942,P00249,2,682.94
OI0003174,O000589,P00945,2,1139.26
OI0003175,O000571,P00461,0,633.85
OI0003176,O000957,P00399,1,299.51
OI0003177,O000196,P00668,1,540.16
OI0003178,O001346,P00451,2,1115.76
OI0003179,O000418,P00471,1,638.97
OI0003180,O001366,P00644,4,378.06
OI0003181,O001413,P00559,1,643.98
OI0003182,O000009,P00434,1,684.94
OI0003183,O000532,P00956,1,448.08
OI0003184,O000149,P00446,3,1493.55
OI0003185,O000383,P00707,2,1152.6
OI0003186,O001036,P00103,2,1040.22
OI0003187,O000476,P00328,1,1283.03
OI0003188,O000579,P00683,1,1001.3
OI0003189,O001077,P00601,1,1187.52
OI0003190,O001460,P00246,1,621.73
OI0003191,O000206,P00058,2,753.06
OI0003192,O000986,P00105,1,75.26
OI0003193,O000915,P00692,1,424.57
OI0003194,O000745,P00972,1,555.18
OI0003195,O000913,P00069,1,940.08
OI0003196,O000054,P00993,3,699.0
OI0003197,O001002,P00302,3,913.72
OI0003198,O000344,P00153,3,1071.42
OI0003199,O001193,P00537,2,68.86
OI0003200,O001185,P00889,1,391.13
OI0003201,O000703,P00035,2,260.5
OI0003202,O000527,P00957,0,285.25
OI0003203,O001311,P00015,3,757.17
OI0003204,O000412,P00106,3,1111.27
OI0003205,O000569,P00730,2,412.8
OI0003206,O000199,P00896,1,1237.55
OI0003207,O001185,P00074,4,1339.22
OI0003208,O000775,P00856,3,529.05
OI0003209,O000389,P00931,2,1023.63
OI0003210,O000474,P00285,1,179.99
OI0003211,O001405,P00550,1,1117.32
OI0003212,O000765,P00197,1,251.71
OI0003213,O000592,P00280,1,1032.69
OI0003214,O001148,P00787,2,635.74
OI0003215,O001096,P00686,3,1393.04
OI0003216,O000982,P00817,1,699.37
OI0003217,O000994,P00556,2,51.2
OI0003218,O000168,P00969,1,723.6
OI0003219,O000284,P00666,1,1194.27
OI0003220,O001060,P00153,4,972.39
OI0003221,O000824,P00291,2,1449.64
OI0003222,O001199,P00932,1,1265.69
OI0003223,O001223,P00142,1,792.19
OI0003224,O001140,P00768,1,313.75
OI0003225,O001339,P00312,1,10.64
OI0003226,O001244,P00646,1,1470.85
OI0003227,O000891,P00032,1,1407.79
OI0003228,O000134,P00026,3,414.85
OI0003229,O000122,P00911,1,959.13
OI0003230,O000833,P00255,1,1095.21
OI0003231,O001022,P00945,2,869.13
OI0003232,O001445,P00735,4,1265.23
OI0003233,O000895,P00056,4,121.35
OI0003234,O000289,P00293,3,1345.26
OI0003235,O001077,P00637,1,591.07
OI0003236,O001229,P00230,1,723.63
OI0003237,O001372,P00053,3,669.88
OI0003238,O001075,P00954,3,799.27
OI0003239,O000839,P00101,2,899.26
OI0003240,O000912,P00467,1,1066.96
OI0003241,O000040,P00846,1,789.79
OI0003242,O000250,P00804,3,1028.74
OI0003243,O000218,P00869,1,510.75
OI0003244,O000179,P00267,2,1405.34
OI0003245,O000183,P00795,4,101.47
OI0003246,O001188,P00002,2,820.58
OI0003247,O001401,P00022,1,135.66
OI0003248,O000705,P00578,1,666.94
OI0003249,O000497,P00212,1,390.09
OI0003250,O000597,P00236,2,1405.67
OI0003251,O000461,P00880,1,24.55
OI0003252,O000474,P00529,1,589.85
OI0003253,O000685,P00388,1,1174.15
OI0003254,O001061,P00014,0,286.75
OI0003255,O000319,P00519,4,1224.3
OI0003256,O001436,P00847,3,1290.29
OI0003257,O000356,P00222,1,1063.46
OI0003258,O000617,P00912,4,317.56
OI0003259,O000229,P00616,2,411.7
OI0003260,O000729,P00962,3,254.57
OI0003261,O001288,P00403,2,280.18
OI0003262,O000561,P00513,3,59.56
OI0003263,O001376,P00287,1,1286.69
OI0003264,O001466,P00384,2,795.11
OI0003265,O000635,P00247,3,495.0
OI0003266,O000459,P00900,0,437.92
OI0003267,O000025,P00091,1,819.32
OI0003268,O001155,P00826,1,493.39
OI0003269,O000370,P00312,1,1296.26
OI0003270,O001460,P00437,1,320.38
OI0003271,O001248,P00985,2,1324.04
OI0003272,O001012,P00726,1,997.82
OI0003273,O000611,P00043,1,1435.16
OI0003274,O001376,P00074,4,27.59
OI0003275,O001221,P00754,2,93.35
OI0003276,O000109,P00993,1,753.84
OI0003277,O001244,P00561,1,1369.01
OI0003278,O000720,P00880,2,1097.54
OI0003279,O001343,P00876,3,935.09
OI0003280,O001106,P00316,1,52.25
OI0003281,O000432,P00734,4,534.47
OI0003282,O001032,P00862,3,522.05
OI0003283,O000636,P00144,3,815.42
OI0003284,O001173,P00329,1,390.45
OI0003285,O001122,P00209,1,404.4
OI0003286,O001125,P00099,1,933.19
OI0003287,O000367,P00700,1,1417.13
OI0003288,O001486,P00114,1,991.97
OI0003289,O000925,P00175,1,1003.85
OI0003290,O000414,P00271,2,1479.39
OI0003291,O001283,P00063,0,234.45
OI0003292,O000356,P00796,1,55.58
OI0003293,O000011,P00404,4,1119.54
OI0003294,O001440,P00225,1,660.99
OI0003295,O001274,P00959,1,646.09
OI0003296,O001146,P00161,2,341.83
OI0003297,O000065,P00036,4,762.76
OI0003298,O001326,P00381,3,666.05
OI0003299,O000125,P00653,1,521.45
OI0003300,O000312,P00318,4,666.9
OI0003301,O001215,P00708,1,578.83
OI0003302,O000775,P00663,2,1410.15
OI0003303,O001002,P00456,1,1470.48
OI0003304,O000873,P00269,2,1260.65
OI0003305,O001474,P00344,1,1485.67
OI0003306,O000694,P00040,2,402.25
OI0003307,O001183,P00750,2,1265.17
OI0003308,O001377,P00414,1,612.91
OI0003309,O000990,P00380,1,1120.47
OI0003310,O000799,P00222,2,306.08
OI0003311,O000674,P00281,1,1218.87
OI0003312,O001287,P00225,1,129.78
OI0003313,O000912,P00457,2,409.48
OI0003314,O000406,P00154,4,1233.82
OI0003315,O000996,P00280,1,1122.0
OI0003316,O001041,P00353,1,754.36
OI0003317,O000637,P00039,1,1010.83
OI0003318,O001284,P00729,1,282.43
OI0003319,O000890,P00756,1,1003.31
OI0003320,O001379,P00621,2,16.92
OI0003321,O000489,P00975,3,1250.66
OI0003322,O001238,P00573,1,776.85
OI0003323,O000239,P00489,2,1416.1
OI0003324,O000180,P00945,1,719.86
OI0003325,O001443,P00937,1,652.47
OI0003326,O001167,P00198,1,677.83
OI0003327,O000317,P00276,1,542.79
OI0003328,O001268,P00172,1,254.18
OI0003329,O000232,P00784,3,1263.88
OI0003330,O001327,P00508,3,586.68
OI0003331,O000331,P00405,3,796.02
OI0003332,O000561,P00271,1,34.73
OI0003333,O000949,P00935,1,95.08
OI0003334,O000248,P00554,3,897.79
OI0003335,O000283,P00701,1,1319.45
OI0003336,O001311,P00772,2,742.63
OI0003337,O000940,P00664,3,251.64
OI0003338,O000032,P00131,3,178.61
OI0003339,O000530,P00626,1,1350.18
OI0003340,O000381,P00385,4,1053.95
OI0003341,O000063,P00734,2,1449.46
OI0003342,O000128,P00397,2,128.11
OI0003343,O000163,P00566,2,1354.41
OI0003344,O000958,P00850,0,1269.22
OI0003345,O001275,P00296,1,1340.31
OI0003346,O000295,P00383,3,13.62
OI0003347,O000179,P00512,1,1114.15
OI0003348,O000229,P00395,1,825.66
OI0003349,O000883,P00554,1,861.9
OI0003350,O000394,P00605,1,706.46
OI0003351,O000692,P00260,2,1115.3
OI0003352,O001420,P00281,4,1499.76
OI0003353,O000072,P00356,1,1067.25
OI0003354,O000318,P00420,2,1018.69
OI0003355,O000595,P00192,3,983.38
OI0003356,O000379,P00637,2,1044.34
OI0003357,O000907,P00428,1,516.46
OI0003358,O000136,P00808,2,483.73
OI0003359,O000730,P00348,4,1177.59
OI0003360,O001402,P00429,1,84.37
OI0003361,O001143,P00392,2,1140.08
OI0003362,O000906,P00341,4,1221.69
OI0003363,O000530,P00547,3,784.79
OI0003364,O000935,P00940,2,1365.67
OI0003365,O000666,P00402,4,712.27
OI0003366,O000523,P00047,1,271.24
OI0003367,O000387,P00665,3,545.29
OI0003368,O000574,P00750,1,1359.27
OI0003369,O000583,P00425,1,1490.64
OI0003370,O000573,P00517,1,635.67
OI0003371,O000644,P00960,0,254.44
OI0003372,O000573,P00958,1,433.06
OI0003373,O000870,P00637,1,832.18
OI0003374,O001293,P00879,1,860.28
OI0003375,O000547,P00328,1,946.94
OI0003376,O000438,P00087,3,1253.85
OI0003377,O000555,P00515,1,1068.27
OI0003378,O000111,P00165,1,394.96
OI0003379,O001346,P00223,2,595.59
OI0003380,O000527,P00861,1,1260.53
OI0003381,O000177,P00297,4,951.91
OI0003382,O000674,P00916,3,253.79
OI0003383,O000624,P00451,1,491.68
OI0003384,O000944,P00343,4,1187.68
OI0003385,O000473,P00936,2,262.28
OI0003386,O000994,P00341,1,1038.12
OI0003387,O000879,P00461,2,847.49
OI0003388,O001412,P00392,2,225.47
OI0003389,O001122,P00901,2,1034.87
OI0003390,O001435,P00537,2,217.81
OI0003391,O001399,P00551,1,600.66
OI0003392,O000170,P00421,4,466.3
OI0003393,O001014,P00381,3,1036.56
OI0003394,O000056,P00617,2,1174.63
OI0003395,O000325,P00005,0,256.63
OI0003396,O000658,P00648,2,1218.94
OI0003397,O000957,P00004,2,15.79
OI0003398,O000260,P00681,3,797.44
OI0003399,O000641,P00316,4,777.6
OI0003400,O000562,P00822,4,937.61
OI0003401,O000340,P00918,1,363.35
OI0003402,O000404,P00078,3,19.74
OI0003403,O000532,P00531,0,684.87
OI0003404,O001198,P00717,1,111.75
OI0003405,O000795,P00355,1,1338.83
OI0003406,O001184,P00836,3,264.63
OI0003407,O001034,P00033,4,640.72
OI0003408,O000594,P00662,1,653.83
OI0003409,O001280,P00705,1,831.53
OI0003410,O000617,P00139,4,1174.89
OI0003411,O000652,P00272,2,710.86
OI0003412,O000714,P00196,1,43.5
OI0003413,O000344,P00127,1,1157.81
OI0003414,O001397,P00349,2,127.85
OI0003415,O001459,P00743,4,964.12
OI0003416,O000046,P00044,1,1206.13
OI0003417,O000904,P00742,1,427.62
OI0003418,O000055,P00728,1,676.41
OI0003419,O001102,P00244,0,26.43
OI0003420,O000856,P00009,2,1206.79
OI0003421,O001296,P00762,4,1056.38
OI0003422,O000660,P00712,2,350.92
OI0003423,O000111,P00846,4,588.39
OI0003424,O001039,P00079,4,1044.5
OI0003425,O000078,P00757,1,540.45
OI0003426,O000501,P00190,1,247.81
OI0003427,O000588,P00086,2,780.17
OI0003428,O000418,P00485,1,1086.73
OI0003429,O000275,P00271,2,484.61
OI0003430,O001221,P00774,1,187.05
OI0003431,O001400,P00513,2,1245.17
OI0003432,O001087,P00020,2,382.94
